text,label
DEbAtING iF BUrGEr🍔 or BiryANI Is tHE tRUE king OF FoOD FIGht Me 😂 🤔~~~,food
New moViE STarrING Srk got Mixed rEviEWS bUT boX offICE StiLL huge,entertainment
CoDInG liFe iS touGh smh IdK Why this laptOp StilL CRasHeS...,tech
cuRrY scorED a laST MinUTE goal!!! pPl WEnt cRaZY IN thE stADIuM,sports
kOHLi sCorEd a LAst miNutE gOaL!!! PPL WENt cRAZY in ThE StAdIUM???,sports
the FOotbaLl Match beTween ReAL MAdriD anD INDia Was IntENSe wiTh fans shOuTInG Lol 😂🔥,sports
LaTesT sMaRTPHONE BY OPEnai dRoPpEd tOdaY 🔥 WITH Ai FeATuREs BUT BAtTerY SUCkS Lol....,tech
cRiCKET cOmmENtary FeLt biASED Smh BUT sTill whAtta gAme by cUrry 😂....,sports
crICKEt cOmmENTaRY felt BiAseD SmH bUt STIlL WhatTA gaMe BY LEBrON,sports
crIcKEt ComMeNtArY FeLT BiASED sMh BUt STilL wHattA gaMe bY meSsI,sports
trIed tHe nEW IDli SamBAr YesterdAy oMG IT Was SOoo GOOd 💯 bUT A Bit TOO SPIcY😎,food
ELectIOnS reSUlTS sHOWEd COnGResS WinnINg BUt mAny ppl saID CoRRUptIOn!! 😂,politics
RESTaUrant NEAr nYC SeRVES PIzZaaA 🍕 ThAt TAStES beTTer Than DOminOS LOl🙄,food
MiCROsoFT LAUNcHES NEw AI MOdEl bUT PpL cOMPLaiN abOUt DatA pRivAcy ISSueS 🤔!!!,tech
fANS ARe DEBatinG if cHELSEa dESErVEd the 🏆 titLE This sEASoN OR NAh??,sports
FanS are deBATing if cheLSEA DEsErVed The 🏆 tITLe tHis SEASon or naH?????,sports
CoMedy ShOW oN Tv feLT sCRiPTED AF BuT CRowd sTiLL lAuGHINg 😂???,entertainment
laTESt SmaRtPhonE by APPle droppeD tODAy 🔥 WITH aI feATUreS but bATtErY sUCkS LOl....,tech
SOftwaRE UpdatE hAD BuGZZz AgAIN 😂 uSErs on twitTeR MAD???,tech
nETflIX sHOw ABout JobS tRENDinG RN LoL PPL BinGE watChin All NIgHT,entertainment
ElECTiONS rEsUlTS ShOWed REPuBliCans WiNniNG but MANY pPL saID corrUptIon!!,politics
OpenAI lAuNChES new AI MOdEl BuT ppl coMPLAiN AboUt dAta prIVAcY ISSueS 🤔,tech
rOnaLDO ScORed a lAsT mInuTe goAl!!! ppL wEnT CRAZY In THe stadiUM🙄,sports
maDE CurrY wItH PANEeR ANd iT tUrneD OUt FirEee 🔥🔥🔥,food
THE FooTball MATch BETweeN lAkeRS anD lakers Was intenSE wItH fANS ShOutInG Lol 😂🔥....,sports
mADe curRY witH PaNEEr and iT tURnED oUT fIreee 🔥🔥🔥???,food
peeps SAY GOVT SpEnDInG too Much On heALThcAre INSteAd Of SPorts N HeALtHCArE SMH,politics
CricKEt COMmEnTAry fElT BiaSed SMH but stILL wHattA gamE BY LeBRon!!!,sports
MESsi scORed A LasT MinuTe GoaL!!! ppL wENT cRaZY in thE stADiUM🙄,sports
AwaRD CEREmONy wAs BORInG SmH oNly HIghLiGhT WAS rIhAnnA oUtFIT🙄,entertainment
tRIED tHE New TaCos yEsTeRday OMG iT WaS soOO goOd 💯 buT a BiT tOo SPICy,food
cOdiNG lIFe IS TougH smh IDk WHy ThiS LApTop StIlL CRaShEs...😎,tech
tHe PRIME mINisTER ANNoUNcED new pOLIcy AbOUt HeaLtHCArE BUT pPL aRGUe It's juST FAKe pRomISes 🤔,politics
dEbATe In ParliAMeNt WAs NOIsy af lol wITH suNAk SHOuTInG Again 😂,politics
codINg lIFE is TOugh Smh iDK WhY ThIS lAptop StILL CRasHeS...,tech
THE pRIMe miNiStER aNNOunCed New poLIcY aBOUt ai BUt Ppl ArGuE It'S JuSt FAke PROMIses 🤔,politics
nETFlix shOw ABOuT EDucatiON TRenDInG rN Lol ppL BinGE watChIn All nIGHT,entertainment
LaTEST smarTphoNE bY AppLe droPPED TODAY 🔥 WiTh aI FeAtUrEs bUT batTErY SuCkS lOL💯,tech
AWARD CeReMOny Was BORIng SMh OnlY HiGHlIghT waS rIhAnna OUtfiT,entertainment
FAns aRe DebaTIng If lakerS DESErveD THe 🏆 tITLe THIS SEasON or NaH??!!!,sports
debatIng iF BUrGER🍔 Or bIRYAni iS ThE TrUe KiNG OF FooD fiGHt ME 😂,food
AWaRD cEReMony Was bOring sMH oNLy HIGhlight wAS tAylor swIft ouTfIT 😂,entertainment
TriEd THe nEW tACOS YEsTeRDAY OMg It wAS soOo Good 💯 but A biT tOo sPIcY🙄,food
tHe foOTBaLl MATCH BEtWeen mANU aND inDia WAs INTENsE With faNS sHOuTinG lOl 😂🔥 😂,sports
DeBatiNG if BURGER🍔 oR BirYaNI is thE TrUE king of FOod FIGht mE 😂,food
cODing LIFE iS tOuGH sMh iDk WHY thIS laptop StIlL CrasheS...,tech
tHE PRIme MiNiSTer aNNouNceD new pOlIcY ABOUT eDucAtIon BUt pPL ARguE it'S JuST FAKE PROMiseS 🤔???,politics
THe FOOtbALL MatcH bETweEn lAkERS and CHelsEA WAS InTenSe WiTh FAnS ShoUTIng loL 😂🔥,sports
The priME MiNiSTER AnnoUncEd neW POliCy ABOUt eDucatIoN BUT ppL ArGUe IT's JusT fAkE pRoMiSES 🤔,politics
RonAlDO scOred a lASt mInUtE GOaL!!! ppl wEnT crAzy in the STaDiUM???,sports
COdInG LIFE IS tOUgh sMh IDk wHY ThIS lAPTop sTiLL CrashEs...,tech
CODING lIFE IS tOUgH sMH idK wHY thiS LAptoP StiLL craShES...,tech
crIcKeT COMMenTAry FElT biaSEd smh BuT StILl whAtTa GaMe by kohli???,sports
lateSt SmArTPhoNe BY oPENaI drOppeD ToDAY 🔥 wiTH aI FEaTURes bUT bAtteRY SUckS Lol,tech
maDe cUrRy WitH mUsHrOOMS And it tUrNeD OUt FIReEe 🔥🔥🔥 😂~~~,food
CodINg lIFe iS tougH SmH iDk wHy ThIs LapTop sTiLL crASHes...😎???,tech
NeTFlix SHow aBOut HealthcaRe trenDinG rN LOL ppL BiNgE WAtChiN All NIghT,entertainment
faNS arE debAtiNG if InDIA DeSerVEd thE 🏆 tItlE THIs SeASOn or nAh??💯,sports
dhoni ScOreD a lAsT MINUTE goAL!!! PPL WENT CRazY IN ThE staDIUM,sports
sOFtwaRe UPdate HAD bUGzZz AgaIn 😂 useRs ON tWItTER MAD,tech
faNs aRe DEbatING if ausTRALIa dESERved ThE 🏆 titLe THIS SeasOn or NAH??,sports
deBaTING If BuRgeR🍔 or biRYAnI is THe True KING OF FOoD fIGht ME 😂🙄,food
FANs aRE deBatiNG iF INdIA DESeRvED THE 🏆 tiTlE THIS sEasoN or naH??,sports
RestAURant Near Nyc SErves PiZzAaA 🍕 thAT TasTEs bettER ThAN domInoS loL,food
CRICKeT cOMMEnTary FelT BiASED SMH But sTIll wHAtta gAmE bY dhonI,sports
DHoNi sCORed A lasT mINute GOaL!!! PPL WENT cRAZY in thE sTADIUm,sports
The fooTbaLl mATch bETwEeN lAKeRs AnD LAkeRs WAs iNTENse wItH FanS SHOUtiNg lOL 😂🔥,sports
DEbate IN PaRlIamenT waS NOISy af LOl WItH ModI ShouTING agAin,politics
the fOOTBAll matCH betWeEN MAnU aNd INDIa WAS iNTenSe wITh fANS sHouTiNg lol 😂🔥~~~,sports
coDIng LiFe Is toUGh SmH iDK why This lAPtoP StiLL cRAshEs...,tech
awarD ceRemOnY Was bOrINg SmH onLY HIghligHt Was KaNYe oUTFiT💯!!!,entertainment
soFTWARE upDAte Had BuGzZZ agAiN 😂 UserS ON TwIttER MAd,tech
CodING lifE IS tOUgH SMH IDk WhY this laPToP sTill CrAsHeS... 🤔,tech
ReStauRANT nEar MUMbai sERvEs PiZZAAA 🍕 THAT TAsTes bETteR Than doMINOS Lol,food
New mOVIE STarrinG EmMa wATSOn Got mIXEd reViEwS bUt Box ofFIce STiLL Huge,entertainment
MADE CuRRy WITh TOfu And it TuRNEd Out FiReeE 🔥🔥🔥,food
NETflix sHOW aBOut EducatION trenDING rN loL pPL bINgE WAtCHin ALL nigHt!!!,entertainment
nEW MOVIe StARRing dEEPiKa got MixED rEvIews BUt bOX oFFiCe sTILl HuGE,entertainment
CRICket CoMMENtarY felt biaSED sMh BUt STilL whAttA GamE BY kohlI,sports
the priMe MIniSter AnnouNcEd NeW pOLiCy abOUt JObS but PpL ArGue it'S JusT fakE PRoMIsES 🤔~~~,politics
Award CeREmONY wAS bOrInG smh ONlY hIghLIghT WAs Bts OuTfiT 😂???,entertainment
CriCkeT coMmentARY felT biaSed sMH BUT sTILl WHATtA game BY meSSi🔥,sports
ppl SAY goVt SPENdinG toO mUcH oN EDuCAtioN InsTead oF sportS n HeALTHCARE SMH....,politics
lATeSt SMArTphoNe BY opeNAI DRopPeD Today 🔥 wITh aI fEAtURES BUt baTtery SucKS lOl😎,tech
COdinG life iS TOUGh smh IDk wHY THIs lAptOp StilL CrAshEs...,tech
ppl saY GOVt SpeNDing ToO MucH on EDUcATion InsTEad of sPorTS n hEALthCAre smH 😂,politics
TrIed tHE NEw idLi sAMBaR yEsTerdaY OMG it Was soOo Good 💯 But a bIt tOo SPIcY!!!,food
cODING lIFE Is touGh sMh IDK WhY this LAPTOp StiLL cRaSHes...,tech
AwARd cerEMoNY waS BOriNg smh ONly hiGHliGht WaS Bts ouTFIt,entertainment
CoMeDy SHOw on tv fELT SCRiPTeD Af BUT cROWd STiLL laUghING 😂,entertainment
awArD CEremONY Was BoriNG smH oNlY hIGHLIGHT wAS taYlor swIft OuTFit,entertainment
DEbate iN paRLIAMeNT wAs NOiSY AF lol WiTh mODi SHOuTING agaiN😎,politics
COMEdY Show on tv FElT ScRIPtEd AF BuT croWd sTiLL LaUGhInG 😂....,entertainment
ThE PRimE minISTer aNNouNCED nEW pOliCY AboUT EDucaTiON But pPl ARgUe iT's jUst FAke prOMIseS 🤔🙄,politics
DebATE In PARlIamENT waS nOISy af LOL WITH bIdeN shoUTING AgaiN,politics
nEw mOViE StarriNg eMMA Watson goT miXeD revieWS buT bOx oFFIcE StIlL HUGe,entertainment
neTflIx show aBOUT eduCatioN TRENDInG Rn LOl ppL bIngE WaTcHin ALL NiGht,entertainment
award cErEmOnY wAS bORiNG SmH oNly HIghlIGHT WaS RiHaNnA oUtfiT 😂!!!,entertainment
MADe curRY WitH tOFU anD IT tuRNED oUT fIreee 🔥🔥🔥,food
THe FOOTbAlL mAtCh BetweeN LAkERs ANd chELsEa WAS iNtEnsE WiTh FANS ShOUtINg lol 😂🔥🙄,sports
THE primE minISter AnNouNcEd nEw poLICy aBoUT AI bUT pPL ARguE it's just FaKE pRoMisEs 🤔,politics
DebAtE In pArlIament WAS NOiSy aF LOL WITH trump SHoUtiNG agaIN💯,politics
MadE CuRrY wIth PaNEer anD It tUrNeD out fiReee 🔥🔥🔥,food
Ppl Say GOvT SPeNdIng too MucH ON aI iNsteAd Of sportS n HEAlthCAre SMH???,politics
ThE FooTbAlL MatCh bETWEeN mAnU AND CHeLSEA WAS Intense wItH fanS ShOuTiNG loL 😂🔥???,sports
debAtinG IF bURGER🍔 or BIRyAnI IS the tRuE KiNg of FoOD FiGht ME 😂,food
gOogLe LaUNCHEs NEW AI mODEL BUT PPL COmplaIn ABOuT DATa PrIVacy ISsuES 🤔~~~,tech
codiNG liFE iS tOugh SmH iDK Why tHIs LApTOP StIll cRashes...,tech
cricKEt comMENTaRY fELt bIaSEd SmH but StILL wHaTTa gaMe BY cuRRy???,sports
Fans aRe debATinG If CHElsEA DeseRvED ThE 🏆 TitLe tHIs sEaSOn OR nAh?? 🤔~~~,sports
cOmEDY Show on Tv feLt SCRIPTeD aF But crOwd sTIll lAuGHiNg 😂🔥,entertainment
nEtfLIx sHow AbOUt spOrtS TrENdInG rN lol PPL BinGE WAtchIN all nIGHT,entertainment
trieD tHE NEW iDLi sambaR YEStERdAY Omg it was soOo gooD 💯 BUt a bIT too sPicy,food
rEsTaUraNT nEAR tokyo serveS PIZzAAA 🍕 THaT TaSTes BETteR THAn doMInoS lol🔥,food
PpL Say GoVT sPENdIng too much oN hEalTHcare iNsTeaD Of sPoRts n heaLthCaRe sMH,politics
MAde currY wiTH TOfU AND iT TURNEd Out FIReeE 🔥🔥🔥,food
CrIcket COMmeNtaRy feLt biaseD sMH but stIll WHatta gAme bY dhoni 🤔,sports
THe pRiMe miNisTER AnnOUNcEd NEw POLICy aBoUT EDuCAtiON BUT pPl aRGUE It's JUst fakE PRomIses 🤔,politics
deBaTe iN pArliamEnT WAs NOisy aF lol WITh BIDen shOutIng aGaiN~~~,politics
CricKEt coMMentary FElT BiasEd SMh buT STILl WHAttA GaME By dHoNI,sports
LATEsT SMARTphoNe bY OpEnAI dropPED tODay 🔥 wItH Ai fEaturES bUT BaTteRY SUcKs lol 🤔,tech
NEW MoviE StArRiNG eMMa waTson Got miXED REVIewS bUT bOX OFfice stIlL HuGE,entertainment
the footBaLL mAtCh bETwEEn mANu AND MaNu wAs intEnSE witH FaNs SHOuTinG lOl 😂🔥 😂,sports
SOftwaRe update HAd buGZzz AGAIn 😂 userS ON tWiTTER maD🔥,tech
latESt sMartpHONE BY GoOgLe drOPPed tODAY 🔥 wiTh aI fEAturEs BUt BATTeRy sUckS LoL,tech
thE fOOTBAll MaTCH bETweEN cheLsEa anD LaKErs WAs iNTeNSE witH fAns ShOutinG LOl 😂🔥,sports
MaDe cuRRY WitH CHIcken aNd iT turnED OuT FIREee 🔥🔥🔥,food
NeTFliX Show aBouT HEALthcaRe treNDing rn LOL PPl binGe WATchin all NigHt,entertainment
tHE fOOtBaLL MAtCh BeTwEeN AUsTRalIa anD INdiA WAs iNTeNsE WItH FaNs sHoUTinG lOL 😂🔥~~~,sports
KoHlI scoReD a laSt mInute GOal!!! ppL WEnT crAzY iN THE STADIuM😎,sports
AwaRd CeREmOnY WaS bORIng smH oNLy hIghlIgHt WaS taylOR SwiFt oUtFIT,entertainment
AWARD CereMOnY wAS BorInG Smh onLY highLigHT WAS kaNye ouTFit 😂,entertainment
lATesT SmaRtpHonE bY samsung droPPeD toDaY 🔥 WitH Ai fEatuRes bUt BATteRY SUcKs lol😎???,tech
DEBaTinG if BURGER🍔 OR BiRyaNi iS thE TRuE kInG Of FOOd fight me 😂 🤔,food
electiONs resuLTs sHOwEd bjp wINnINg BUT maNy PpL SaId CORRupTioN!!,politics
MicrosOft lAUNcHes New aI MODEL BUT Ppl COMpLAiN abOut datA PRIvaCy ISsuES 🤔....,tech
dEBAte In PARLIAMENT waS NOisY af LoL WITh modi sHoUTing AGAIn,politics
ElECTiOns resUlTs ShowED REPubliCAns wInNiNg But many PPl Said CoRrUPtion!!,politics
cOdinG liFE iS TOugH smH iDK WHY thiS laptop StiLl CRaSheS...,tech
cODINg LIFe is tOUgH SMh iDk Why THIs LApToP stILl cRASHEs...🙄???,tech
AWARd cerEmoNY was bOrinG Smh onLy HiGhlIgHt Was btS ouTFit,entertainment
SoftwARE uPdAte had BUGZzz aGAiN 😂 usErs On twITtEr mad,tech
ThE PRime mInister annoUNCED neW POLICY aBOut healtHCAre But PPL ARguE It's JusT fAKE PrOMiSeS 🤔,politics
ThE PrIMe MInISTeR aNnOUnced nEW policY ABout hEaltHcArE BuT PPL argue It's jUSt FaKE ProMIsES 🤔,politics
ppl say GOvt SPeNDINg too much On JOBs iNstead OF SportS N hEalthCarE smh,politics
AWard cErEMOnY WAS BoRINg SMH oNLY HIgHlIGht wAS riHAnNa OUTfit,entertainment
CurRY sCoREd A lAsT MiNute GOaL!!! ppl wEnT craZY in tHe STAdIum,sports
MaDe CURry witH MusHrOoms anD It TUrned ouT fIREeE 🔥🔥🔥,food
MAdE cURry with ChiCKen aNd it tUrNED Out fiReeE 🔥🔥🔥,food
nEtfLIX ShOW AboUT EduCAtION TrENding rN lOl ppL bIngE wATChiN alL NIGHt💯,entertainment
leBRon scoRed A lAst mINuTe GoaL!!! ppl wenT Crazy in THE sTadIUm~~~,sports
sOfTware uPDatE Had bugZZZ AgAiN 😂 userS on TWiTTEr MAd~~~,tech
lATeSt sMarTPHonE By opeNAI DrOPped tOdAy 🔥 WitH ai fEATuRes BuT battERy SucKS lOL,tech
TRied THe new idLi sAMBar yEsteRdAY OMg iT wAs soOO GOod 💯 BuT A BIt TOo SpiCy,food
THe FoOTBalL mATCh BeTwEEN REAL MADrid AND iNdIA WAs InTeNSE wIth fANS SHoUtiNg LOl 😂🔥,sports
guys saY govT sPENDiNg too muCH ON SpoRtS inSTEAd of SportS n heALTHCAre sMh,politics
trIED thE New iDLI sambAR YeSTErDAy OmG iT was sOoO GooD 💯 BUT a BIT TOo SPiCY???,food
CodinG Life IS tOUGH SMh iDk wHY ThiS laptop STILl CRaSHes...🔥,tech
The prime MINIster anNouNCeD NEW PolIcY about jobs but ppL ARGuE it'S JUST Fake pROMIsEs 🤔🙄,politics
FaNs ARE DeBATIng if INdIA DeSERved tHE 🏆 TiTLe ThIS SEAsON OR Nah??💯,sports
fANS are DeBATiNG if reAl MAdrId DESErvEd The 🏆 TItlE tHis SEAsON oR NAH?? 🤔,sports
fAnS aRe deBAtinG IF aUstRalia DeseRVeD tHE 🏆 titlE tHis seAsON Or nAh??,sports
CoDIng lIfe iS TouGh Smh idk WHY ThIS LAptoP sTILl crASHES...,tech
CODing lIFe IS TOUgH SMh IdK wHY thiS lApToP stiLL CrAsHEs...~~~,tech
resTauraNT nEAr mumbAi sErveS pIZzAaa 🍕 THAt tAStES BEtTeR THaN DoMInOs lol....,food
nEw moVIE starRInG SrK GoT Mixed rEvieWS bUt BoX OFFiCE STill hUgE🙄,entertainment
kOHLi sCOreD a LASt miNUtE GoAL!!! ppL wENT CRAZY iN THE stADiUm,sports
cODing LIfE is toUGh smh Idk wHY THIs laptOp STILL crAshES.......,tech
ppL say GovT SpendinG ToO mUCh on eDUcAtiOn inSteaD OF SpoRTs N HEAlThcAre smH,politics
AwarD cERemONY wAS BOrINg smh OnlY HIghLIGhT waS taylOr SwiFT outFiT,entertainment
The FootbALl matCH BetweEn chELsea AnD REAl madrid Was inTENSE wItH fAnS ShoutInG LOl 😂🔥😎,sports
CoDiNG lIFe iS Tough smh iDK wHY THis laptop sTILl cRaSHEs...,tech
THe foOTbALl mATcH betwEEN Real MaDRid and AusTRaLiA WaS iNtEnSE wiTh FAns ShoUtIng lOL 😂🔥🔥,sports
dEbATinG If BuRgeR🍔 OR BIRYAnI IS THE TruE KiNG of FoOD FIGhT ME 😂,food
SAMSUnG lauNChEs NEw ai mOdEl bUT PPL cOmpLain aBOUt DaTA PRIvAcY iSsuES 🤔🔥,tech
RESTaUrant NEAR lonDON sERVES PIzzAAa 🍕 thaT tAstEs bETTER tHAN DOmINos lOL🔥,food
tHe FooTBAll MAtcH bEtWEEN maNU aND lAkeRs WaS INtENSe wiTh faNS ShoUTINg loL 😂🔥~~~,sports
ELecTIOnS Results shOWed RePuBlicaNs WiNniNG BUT MANy pPl Said COrRUPtIoN!!,politics
COmEdy sHow on tV fElt ScRIptEd aF bUT CroWd STIlL lAUGhiNg 😂🔥,entertainment
THe pRImE miNisTEr ANnOunCeD nEW poLiCY abOut AI BUt PpL aRgue it's jUst FAkE pROMISes 🤔💯,politics
DebATe iN PARLIamEnt WAS NOiSY AF loL with BIdEn SHouTInG agaiN,politics
ROnaLdO sCoRED a LaSt MinUTE goal!!! ppL weNT Crazy In The sTadIUM😎,sports
AwaRd CERemonY WAs BORINg SMh onLy HiGhLIGhT waS riHANnA outfIT,entertainment
DeBate In PARLIAmeNT waS NOISY aF lOL wITH biDen sHouting AGaiN 😂....,politics
codINg LiFE Is toUgh sMh IDK WHy This laPToP STILL CRaShes...🙄,tech
LatEsT SMarTPhoNE by mIcrOSoft droPped todAY 🔥 wiTh ai FEATurES BUT BaTTErY suCKS LOL😎,tech
MiCROSoFt lAUnchEs nEw Ai mODEL BUT ppL COmplAIN about DaTA PrIVAcY iSsUes 🤔~~~,tech
codinG lifE is ToUgH SmH iDK wHy tHIs lAPTOp STILl cRaShES...,tech
the FoOTBALl match BetWeeN INDiA AND cHElseA waS IntENSe WiTH FAns sHouTing lol 😂🔥???,sports
Made cuRRy wITh PaNeeR ANd it turneD OuT FIreeE 🔥🔥🔥🔥,food
debaTING iF buRgeR🍔 or biryanI is THE tRue KinG oF food FIgHt mE 😂 🤔,food
LATEsT SMARtPhONE by SAmSuNG dROPpeD TOday 🔥 WITh Ai FeaTurES buT baTterY SucKs loL,tech
elecTIOns rEsUltS ShOWeD cONgrESs WINNING BUT maNY pPL sAId CORrUpTiON!! 😂,politics
REsTaURanT NEAr MUMBaI sErvES PIzzaaa 🍕 thAt TaSTEs BEtTer ThaN DomINOs LOL,food
ElECtions rEsuLts showEd deMocRATs WInNiNG bUT many PpL sAID COrrUPTiOn!!,politics
MeSSI sCored A LasT MINUte GoaL!!! PPL WEnt cRazy IN ThE sTADIUm,sports
rEStAurAnt NEaR MumBAI seRVEs pIzZAAA 🍕 that tastES betTER tHaN dOmiNoS lOl,food
MesSi SCoREd a LaST MinUTe goaL!!! pPL wENT cRaZY iN The sTadium~~~,sports
THE FOotBAll MAtCH bEtWeEN lakErS AND maNU Was INTENse wITh FAns SHOutInG LoL 😂🔥,sports
COMEdy sHoW ON TV Felt scRIpteD Af buT CroWd stilL lauGHing 😂,entertainment
nEtFLIx SHoW aBouT JobS TREnDINg rN lOl Ppl bINGe WaTcHin aLl NigHt,entertainment
THe PRiME mIniStER aNNOUnCed New POlIcY AboUT aI bUT PPL ArgUe It'S JuSt fakE ProMiSes 🤔???,politics
nETFLIx SHOW abouT joBs tRenDiNG rn loL Ppl binGe WATChIN aLL nIGHt🙄,entertainment
thE PrIME MinISteR AnNOUnCed nEw PoLICY AboUT AI BUT PPL ARgUe IT'S juST fAkE PrOmIsES 🤔,politics
mICrOSOFt LAunches NEW aI MOdEl buT PPl CoMPlAiN aboUT datA pRIvaCy iSSUeS 🤔,tech
DebATe IN paRLiAMeNt waS Noisy Af lOl wITH SunAk ShoUtiNg aGAIn,politics
cODing LifE iS toUGH smh idK Why ThIS lapTOP sTIlL cRasHeS...,tech
thE pRIME miNister aNnoUNcEd New Policy ABout AI bUT PpL argUe IT'S jUst FaKE prOMisEs 🤔🙄,politics
dEBAtiNG If BURGeR🍔 oR BIRyaNI is tHE tRUe kING oF food fiGht Me 😂🔥....,food
mADE Curry WiTH mushROOMS ANd IT TURNed out fIrEeE 🔥🔥🔥,food
SoFtWArE UPdATe Had BuGZZZ AGain 😂 UsErS On TWItTer mAd,tech
ELeCTiOns rEsuLtS SHOWeD dEmoCrAtS WINniNG But mAny ppL saID CorrUPTion!!,politics
CoDinG lIfE is TOugH SMh IDK why tHIs laptOp sTILl cRASHEs...,tech
dEbATE In parlIameNT Was NOIsY aF LOL wITh mODI shoUTING aGAin,politics
resTAurAnt near tokYo seRves PIZzAAa 🍕 ThAt TaSTEs bettER thAN DOMinos lOL,food
tRiED thE new IDLI SAMbar YESTerDAY oMg IT wAs Sooo gOOd 💯 bUt a bIt tOO SPiCy,food
mIcRoSOfT lAuNCHes NEw AI mODel BuT ppL cOMpLAIn aBOUT datA prIVAcY issueS 🤔 🤔,tech
lATest SmaRtpHoNE By sAMsUng dROpPEd ToDAY 🔥 WIth AI fEaTuREs BUt batTERY SUCKs LOL,tech
NetFLiX ShoW AbOuT hEAltHCARe tRenDiNG rn lOl PpL binge WaTchIn aLL nighT,entertainment
Ppl saY GOVT SPENDiNg tOo mucH On joBs INsTeAD oF sportS N HEalthcaRe smh💯,politics
THE foOTbALl match bEtweEn iNdiA and reAl mADriD was iNtENSE WiTh fANs SHOuTiNg lOL 😂🔥~~~,sports
DeBATE In PARLiAmEnT wAS NOisy aF lOL wiTH MOdI sHOuting agAin🔥???,politics
neTflIX sHOw AbOUt eDucATIOn treNDInG rN lOl ppL BInge WAtchIN alL NIghT,entertainment
PPL SAy GOVt sPeNDING ToO much on aI iNstEAd of spOrTS n HEALtHcaRe SMh 🤔,politics
AWard cEreMoNy WAS BOrIng SMH Only HIgHlIgHT wAS bTs outfIt,entertainment
The priME miNistEr anNoUnCed NEW poLIcY AbOuT HeALThCaRe buT ppl argUe IT's jusT FAke PROmISes 🤔😎???,politics
trieD tHe NEW burgeR YeSTErdaY omG It wAs SoOo GOOd 💯 bUt a bIT tOO spIcy,food
laTeSt sMarTPhone By saMsUnG dROPpEd TOdaY 🔥 WiTH ai feATures bUT batteRy SuCks lOL!!!,tech
codinG lIfe is TOugh sMh idk wHy thiS LAPTOP StIlL CrAsHes.......,tech
ppL sAY GoVt sPENdiNG tOo MUCH On aI inSteAD Of Sports n HeALtHCare sMh,politics
laTEST sMARTPHONe bY micrOSOFt drOppEd TODAy 🔥 wITh Ai FeaTUrEs bUt BAtTEry SuCkS lOL,tech
Made CuRRy wiTh tOFu aNd it tUrned OUT FirEeE 🔥🔥🔥 😂,food
TRIeD THe neW pASta YeStErDAY oMG It waS SOOo GooD 💯 bUt A Bit toO SpICy,food
THE FOOTbAll maTcH beTWeEn aUStRAlia and india Was INteNsE WItH fAns ShOUTINg lOl 😂🔥,sports
DEBATe in pARLiamENt waS NoIsy AF loL wITH MOdi shOuTinG Again,politics
mADE CuRrY WIth pAneEr aND It tuRNeD Out fireEe 🔥🔥🔥🔥,food
The prIME MiniSteR anNOUnCEd NeW POlICY AbOuT jOBS BUt pPl ARgUe IT's juST fAKe prOmIseS 🤔,politics
eLEctIONS rEsULts SHOwED rEPUbLiCaNS wInNiNG BuT manY Ppl SAiD corRUPtIoN!!,politics
mICRoSoft LaUNChES NeW AI MOdeL but ppl comPLAIN AbOUt DaTa prIvaCY isSUes 🤔,tech
nETfLix SHoW ABoUt heaLThCARE trEndinG rN lol PpL BInGE WATcHiN aLL nIght,entertainment
eLecTions REsUltS shOweD bjp WiNNiNG but mANY PpL SAiD corrUpTiOn!!,politics
DEBaTE in PARLIAment waS noiSy AF LOL with BIdEn shOUTing AGAIN....,politics
codINg LIfe iS tough SMH idK Why ThiS LApTop stiLl crashes...,tech
DebATE IN PARlIameNt waS NoIsY af lOL WiTH bIDeN SHOUTiNG AGAIn!!!,politics
DeBatinG iF bURGEr🍔 or biRYAni iS tHE tRuE kinG Of fOOd figHt me 😂,food
Made CurrY WIth TofU And It TuRNED OUT FiReee 🔥🔥🔥,food
AwArd cerEmoNY wAs bOrinG SMh OnLY hIGhLIGHt WAS BtS ouTFiT,entertainment
CODINg liFE is tOuGH smh IDk WHy thiS lAPtOP Still CRASHES... 😂,tech
TRieD THE neW bIrYaNi YEsTErDAy OmG it Was SOoO gooD 💯 bUt a biT toO sPIcy,food
lAtESt smartpHONE by gOOgLE DrOPPEd TODay 🔥 wIth aI fEATuREs BUT BatTerY sUCks LoL,tech
OpENai LAuNchEs nEw ai moDel bUt pPL cOmplaIN ABoUT dATA PRIvACy IsSueS 🤔,tech
mICRoSoft LaUncHES NEW ai modEL but Ppl coMPlAIN AbOUT data prIvaCY ISSUES 🤔,tech
THE foOTBAlL MATcH BEtwEEn reAL mADRid ANd iNDIa WAs iNtENSe WItH FANS sHoutiNg lOL 😂🔥....,sports
coMEDY sHOw On TV FelT sCRipTeD AF But cROWd Still LAuGHiNg 😂,entertainment
NetflIX shOw ABout aI tRenDiNG RN LOL PpL BiNgE wATCHiN AlL nIGhT,entertainment
dEbAtING iF BUrgER🍔 or BirYaNI Is tHe tRUE King oF fOOD fIght mE 😂,food
kOhlI ScOrED a LAst MinuTe GOal!!! PpL went CRAzy in THe sTADIuM,sports
DebaTIng If BuRGER🍔 oR BiRYAnI Is The TrUe KiNg oF FoOd figHt ME 😂,food
CrIckET CommentaRy Felt BiasEd sMh but STiLL WhaTTA Game BY CURry,sports
